ahe,yrseduc,female,age,northeast,midwest,south,west
24.03846169,18,1,24,0,0,1,0
14.42307663,16,1,31,0,0,1,0
17.78846169,12,0,21,0,0,1,0
11.05769253,12,1,31,0,0,1,0
14.5,14,0,37,0,0,1,0
11.14285755,18,1,31,0,0,1,0
24.03846169,13,0,34,0,0,1,0
33.84615326,18,1,35,0,0,1,0
38.46154022,18,0,39,0,0,1,0
29.9145298,16,0,40,0,0,1,0
22.59615326,12,1,39,0,0,1,0
9.615385056,12,0,51,0,0,1,0
15.38461494,12,1,37,0,0,1,0
14.9572649,12,0,29,0,0,1,0
16.34615326,12,0,32,0,0,1,0
19.23077011,13,0,33,0,0,1,0
8.413461685,14,1,42,0,0,1,0
27.02702713,18,1,27,0,0,1,0
12.01923084,12,0,30,0,0,1,0
30.21977997,18,1,37,0,0,1,0
26.68269157,12,0,32,0,0,1,0
19.23077011,16,1,55,0,0,1,0
30.28846169,16,1,25,0,0,1,0
19.23077011,12,0,28,0,0,1,0
13.94230747,12,1,59,0,0,1,0
17.30769157,16,0,56,0,0,1,0
46.15384674,16,0,40,0,0,1,0
57.69230652,16,1,31,0,0,1,0
4.807692528,16,0,36,0,0,1,0
24.03846169,13,1,48,0,0,1,0
53.84615326,18,0,53,0,0,1,0
14.42307663,16,1,25,0,0,1,0
34.18803406,18,1,61,0,0,1,0
16.34615326,12,0,38,0,0,1,0
24.03846169,12,0,48,0,0,1,0
11.10000038,12,0,28,0,0,1,0
46.15384674,16,0,56,0,0,1,0
26.44230843,18,1,36,0,0,1,0
47.59615326,16,0,49,0,0,1,0
31.25,13,0,47,0,0,1,0
25,18,1,53,0,0,1,0
23.38877296,12,1,56,0,0,1,0
16.02564049,9,0,62,0,0,1,0
18.02884674,12,0,54,0,0,1,0
36.05769348,12,1,56,0,0,1,0
47.9475975,20,0,39,0,0,1,0
14.52991486,13,0,52,0,0,1,0
36.75213623,14,0,47,0,0,1,0
9.615385056,8,0,50,0,0,1,0
29.80769157,18,1,36,0,0,1,0
19.23077011,13,1,34,0,0,1,0
16.34711456,16,0,26,0,0,1,0
50.48077011,20,1,44,0,0,1,0
32.05128098,14,0,49,0,0,1,0
20.60439491,16,1,27,0,0,1,0
14.42307663,16,0,24,0,0,1,0
16.48351669,12,0,32,0,0,1,0
7,12,0,36,0,0,1,0
15.60000038,12,0,50,0,0,1,0
17.5,12,1,36,0,0,1,0
40.06410217,16,0,36,0,0,1,0
9.615385056,9,0,52,0,0,1,0
14.42307663,13,0,32,0,0,1,0
16.34615326,18,1,39,0,0,1,0
10.57692337,12,0,31,0,0,1,0
11.53846169,14,1,29,0,0,1,0
14.42307663,16,1,55,0,0,1,0
14.42307663,12,0,52,0,0,1,0
12.5,12,0,41,0,0,1,0
30.76922989,16,1,49,0,0,1,0
12.5,16,0,23,0,0,1,0
13.46153831,13,0,22,0,0,1,0
38.46154022,16,0,43,0,0,1,0
12.01923084,18,0,50,0,0,1,0
16.82692337,13,0,28,0,0,1,0
5.494505405,12,1,24,0,0,1,0
6.105769157,11,1,34,0,0,1,0
38.46154022,18,0,37,0,0,1,0
48.5,18,1,37,0,0,1,0
4.230769157,18,0,36,0,0,1,0
40.86538315,16,0,40,0,0,1,0
33.65384674,20,0,43,0,0,1,0
28.84615326,12,0,35,0,0,1,0
23.50427437,12,0,39,0,0,1,0
10.57692337,12,1,47,0,0,1,0
24.03846169,12,0,46,0,0,1,0
19.23077011,14,0,50,0,0,1,0
27.77777863,13,1,47,0,0,1,0
37.69230652,16,0,30,0,0,1,0
21.36752129,16,1,28,0,0,1,0
11.05769253,12,1,45,0,0,1,0
24.03846169,12,0,45,0,0,1,0
36.05769348,16,1,45,0,0,1,0
72.11538696,19,0,45,0,0,1,0
14.42307663,12,0,22,0,0,1,0
48.07692337,20,0,54,0,0,1,0
43.26922989,19,1,54,0,0,1,0
42.8571434,16,0,45,0,0,1,0
61.53845978,18,0,39,0,0,1,0
13.46153831,12,0,33,0,0,1,0
33.65384674,18,1,56,0,0,1,0
43.26922989,19,0,56,0,0,1,0
4.807692528,11,0,52,0,0,1,0
4.807692528,12,0,43,0,0,1,0
4.903846264,12,1,29,0,0,1,0
9.147608757,13,1,50,0,0,1,0
11.54672432,12,1,46,0,0,1,0
26.92307663,12,0,51,0,0,1,0
14.42307663,14,1,60,0,0,1,0
37.5,12,0,43,0,0,1,0
21.63461494,16,0,35,0,0,1,0
17.78846169,13,0,59,0,0,1,0
5.769230843,12,0,31,0,0,1,0
25,12,0,27,0,0,1,0
21.63461494,14,1,56,0,0,1,0
17.69230843,18,1,29,0,0,1,0
19.23077011,18,1,48,0,0,1,0
38.46154022,14,0,36,0,0,1,0
38.46154022,12,1,35,0,0,1,0
5.494505405,12,1,26,0,0,1,0
25,14,0,49,0,0,1,0
33.98077011,16,1,47,0,0,1,0
30.76922989,13,0,35,0,0,1,0
28.84615326,18,1,33,0,0,1,0
34.26634598,18,0,40,0,0,1,0
32.05128098,13,0,37,0,0,1,0
33.78378296,18,1,37,0,0,1,0
18.75,13,1,53,0,0,1,0
19.23077011,13,0,55,0,0,1,0
14.42307663,16,1,39,0,0,1,0
52.88461685,16,0,41,0,0,1,0
8.653845787,12,1,24,0,0,1,0
19.23077011,12,1,26,0,0,1,0
36.53845978,18,0,31,0,0,1,0
12.31201935,18,1,47,0,0,1,0
10.55865383,16,0,48,0,0,1,0
16.60839081,13,0,47,0,0,1,0
19.23077011,12,1,45,0,0,1,0
24.03846169,12,1,28,0,0,1,0
20.5128212,12,0,30,0,0,1,0
38.46154022,16,0,34,0,0,1,0
10.82417583,12,1,49,0,0,1,0
14.42307663,10,0,47,0,0,1,0
8,12,0,26,0,0,1,0
3.846153736,16,0,34,0,0,1,0
21.63461494,16,1,30,0,0,1,0
17.03296661,12,1,41,0,0,1,0
21.63461494,12,0,35,0,0,1,0
13.94230747,16,0,36,0,0,1,0
14.0615387,14,1,38,0,0,1,0
20,14,0,41,0,0,1,0
21.53846169,14,0,48,0,0,1,0
19.23077011,18,1,49,0,0,1,0
28.84615326,13,0,49,0,0,1,0
44.87179565,16,0,49,0,0,1,0
10.09615421,10,1,40,0,0,1,0
12.01923084,12,0,22,0,0,1,0
6,14,1,38,0,0,1,0
19.23077011,13,0,50,0,0,1,0
10.5,13,1,29,0,0,1,0
21.63461494,16,0,49,0,0,1,0
28.84615326,16,1,44,0,0,1,0
36.05769348,12,0,53,0,0,1,0
11.05769253,13,1,43,0,0,1,0
12.5,12,1,50,0,0,1,0
7.692307472,12,1,29,0,0,1,0
10.57692337,14,1,36,0,0,1,0
22.51407051,12,0,43,0,0,1,0
13.6217947,12,1,40,0,0,1,0
20.38461494,16,0,62,0,0,1,0
28.84615326,13,0,44,0,0,1,0
13.88888931,13,1,42,0,0,1,0
30.21977997,16,1,40,0,0,1,0
29.32692337,12,0,36,0,0,1,0
22.11538506,14,1,39,0,0,1,0
20.47500038,12,0,36,0,0,1,0
28.84615326,12,0,46,0,0,1,0
11.53846169,12,1,43,0,0,1,0
27.88461494,12,0,45,0,0,1,0
3.365384579,16,1,41,0,0,1,0
48.9510498,20,0,48,0,0,1,0
4.807692528,18,1,48,0,0,1,0
15.38461494,12,0,37,0,0,1,0
13.46153831,12,0,35,0,0,1,0
24.29149818,12,0,55,0,0,1,0
30.28846169,16,1,33,0,0,1,0
16.92307663,16,1,27,0,0,1,0
35.76922989,16,0,26,0,0,1,0
24.03846169,12,0,44,0,0,1,0
26.44230843,12,1,40,0,0,1,0
34.18803406,16,0,47,0,0,1,0
27.30769157,16,0,37,0,0,1,0
45,18,0,47,0,0,1,0
50,16,1,49,0,0,1,0
34.61538315,20,1,57,0,0,1,0
41.82692337,18,1,31,0,0,1,0
10,16,0,34,0,0,1,0
22.82197762,14,0,28,0,0,1,0
18,14,1,27,0,0,1,0
48.07692337,20,0,49,0,0,1,0
9.615385056,16,1,47,0,0,1,0
37.01922989,19,1,51,0,0,1,0
30.04807663,16,1,42,0,0,1,0
27.88461494,13,0,45,0,0,1,0
16.82692337,18,1,44,0,0,1,0
45.67307663,14,0,52,0,0,1,0
18.26922989,13,0,38,0,0,1,0
20.2429142,16,1,36,0,0,1,0
29.80769157,16,1,46,0,0,1,0
37.5,18,0,47,0,0,1,0
50,13,0,36,0,0,1,0
38.46154022,16,0,42,0,0,1,0
20.5128212,14,1,51,0,0,1,0
28.84615326,12,0,52,0,0,1,0
13.91700363,18,0,42,0,0,1,0
23.55769157,20,1,41,0,0,1,0
50,14,0,48,0,0,1,0
7.211538315,12,1,31,0,0,1,0
14.55301476,13,1,39,0,0,1,0
25,12,0,49,0,0,1,0
22.34927177,16,1,51,0,0,1,0
9.615385056,12,1,31,0,0,1,0
21.63461494,12,0,28,0,0,1,0
36.05769348,14,1,59,0,0,1,0
35.96154022,16,0,59,0,0,1,0
53.84615326,18,0,41,0,0,1,0
14.42307663,14,1,50,0,0,1,0
26.92307663,16,0,54,0,0,1,0
19.23077011,14,0,23,0,0,1,0
15.18218613,16,1,53,0,0,1,0
30.28846169,12,1,56,0,0,1,0
27.88461494,13,0,37,0,0,1,0
21.82952118,14,1,58,0,0,1,0
11.53846169,14,0,31,0,0,1,0
12.01923084,14,0,28,0,0,1,0
19.23077011,12,0,27,0,0,1,0
13.18681335,13,1,24,0,0,1,0
7.142857075,16,0,22,0,0,1,0
12.98076916,16,1,49,0,0,1,0
5.494505405,16,1,23,0,0,1,0
16.10577011,13,0,53,0,0,1,0
16.82692337,13,1,37,0,0,1,0
16.82692337,13,0,38,0,0,1,0
33.19597244,16,0,47,0,0,1,0
16.82692337,13,1,45,0,0,1,0
32.05128098,16,0,34,0,0,1,0
49.03845978,16,0,32,0,0,1,0
28.84615326,14,0,47,0,0,1,0
24.03846169,12,0,51,0,0,1,0
16.82692337,12,1,50,0,0,1,0
32.05128098,16,0,56,0,0,1,0
38.46154022,16,1,49,0,0,1,0
32.69230652,12,0,53,0,0,1,0
25.64102554,12,1,47,0,0,1,0
36.32478714,18,0,35,0,0,1,0
14.90384579,13,1,36,0,0,1,0
21.63461494,16,0,35,0,0,1,0
54.61538315,16,1,34,0,0,1,0
18.49112511,12,1,62,0,0,1,0
18.02884674,12,0,62,0,0,1,0
28.84615326,18,0,33,0,0,1,0
14.31623936,16,1,25,0,0,1,0
12.31111145,16,0,36,0,0,1,0
8.547008514,13,1,55,0,0,1,0
26.92307663,12,0,55,0,0,1,0
48.55769348,16,0,47,0,0,1,0
9.615385056,16,1,48,0,0,1,0
16.82692337,12,1,50,0,0,1,0
17.67151833,16,0,44,0,0,1,0
25.48077011,12,1,42,0,0,1,0
18.26922989,14,0,26,0,0,1,0
16.34615326,16,1,27,0,0,1,0
14.42307663,12,0,55,0,0,1,0
33.65384674,13,0,29,0,0,1,0
17.78846169,12,1,35,0,0,1,0
21.63461494,12,1,42,0,0,1,0
18.46153831,13,0,43,0,0,1,0
12.15384579,16,0,57,0,0,1,0
72.11538696,18,0,45,0,0,1,0
54.84086609,18,1,58,0,0,1,0
13.94230747,12,0,43,0,0,1,0
12.98076916,12,1,43,0,0,1,0
22.22222137,16,1,47,0,0,1,0
19.23077011,12,0,33,0,0,1,0
7.211538315,12,1,51,0,0,1,0
12.98076916,13,1,39,0,0,1,0
18.26922989,12,0,41,0,0,1,0
15.18218613,12,1,33,0,0,1,0
9.615385056,18,0,64,0,0,1,0
6.770833492,16,1,50,0,0,1,0
19.23077011,13,0,50,0,0,1,0
9.615385056,12,1,48,0,0,1,0
14.42307663,12,1,33,0,0,1,0
18.99038506,12,0,37,0,0,1,0
17.25,12,1,31,0,0,1,0
7.591093063,11,0,41,0,0,1,0
10.57692337,12,1,42,0,0,1,0
12.01923084,11,1,60,0,0,1,0
131.2240448,19,0,40,0,0,1,0
33.17307663,18,1,52,0,0,1,0
3.418803453,12,1,52,0,0,1,0
64.90384674,12,0,53,0,0,1,0
16.82692337,18,1,25,0,0,1,0
16.34615326,16,0,28,0,0,1,0
31.25,13,0,62,0,0,1,0
14.42307663,9,1,54,0,0,1,0
14.90384579,9,0,57,0,0,1,0
17.30769157,12,1,48,0,0,1,0
21.15384674,18,1,56,0,0,1,0
11.05769253,12,1,43,0,0,1,0
36.53845978,12,0,46,0,0,1,0
42.73504257,16,1,45,0,0,1,0
20.29914474,12,0,62,0,0,1,0
23.07692337,14,1,61,0,0,1,0
13.84615421,12,0,29,0,0,1,0
2.090865374,13,0,58,0,0,1,0
33.65384674,16,0,58,0,0,1,0
9.615385056,10,0,53,0,0,1,0
31.41025734,13,0,45,0,0,1,0
37.98077011,13,0,26,0,0,1,0
12.01923084,16,1,29,0,0,1,0
15.38461494,12,1,61,0,0,1,0
33.17307663,12,0,63,0,0,1,0
8.653845787,14,1,25,0,0,1,0
9.615385056,19,1,64,0,0,1,0
60,18,1,62,0,0,1,0
33.65384674,12,1,27,0,0,1,0
26.44230843,12,0,34,0,0,1,0
14.42307663,18,1,30,0,0,1,0
21.39422989,14,1,58,0,0,1,0
7.5,12,1,22,0,0,1,0
23.07692337,18,1,44,0,0,1,0
10.57692337,9,0,31,0,0,1,0
13,9,0,24,0,0,1,0
15.38461494,13,1,31,0,0,1,0
20.19230843,13,1,60,0,0,1,0
16.63201714,14,1,46,0,0,1,0
22.08939743,18,0,49,0,0,1,0
20.19230843,14,1,52,0,0,1,0
16.63201714,16,1,54,0,0,1,0
9.615385056,16,1,43,0,0,1,0
48.07692337,12,1,61,0,0,1,0
48.07788467,16,0,48,0,0,1,0
34.61634445,18,1,47,0,0,1,0
18.99038506,12,0,42,0,0,1,0
18.02884674,14,1,36,0,0,1,0
19.23077011,12,0,35,0,0,1,0
23.07692337,13,0,40,0,0,1,0
22.18934822,12,0,58,0,0,1,0
14.79289913,13,1,42,0,0,1,0
25.96153831,18,0,63,0,0,1,0
8.791209221,12,1,48,0,0,1,0
9.615385056,12,1,27,0,0,1,0
15.625,14,0,26,0,0,1,0
13.94230747,18,1,61,0,0,1,0
18.26922989,12,0,51,0,0,1,0
10.2564106,18,0,63,0,0,1,0
17.30769157,11,0,25,0,0,1,0
9.615385056,12,1,23,0,0,1,0
16.82692337,12,0,49,0,0,1,0
53.41880417,16,1,51,0,0,1,0
15.38461494,12,0,62,0,0,1,0
17.78846169,12,1,49,0,0,1,0
20.19230843,16,1,32,0,0,1,0
14.42307663,12,0,31,0,0,1,0
15.14423084,14,0,48,0,0,1,0
37.17948532,16,1,39,0,0,1,0
12.01923084,8,1,56,0,0,1,0
10,8,0,54,0,0,1,0
21.97802162,16,0,59,0,0,1,0
8.800000191,12,0,21,0,0,1,0
7.211538315,11,1,52,0,0,1,0
28.84711456,12,0,55,0,0,1,0
22.11538506,20,1,45,0,0,1,0
9.134614944,12,1,64,0,0,1,0
21.97802162,12,1,55,0,0,1,0
31.73077011,12,0,63,0,0,1,0
15.8115387,16,1,27,0,0,1,0
9.134614944,10,1,22,0,0,1,0
9.615385056,13,0,22,0,0,1,0
5.403846264,11,1,36,0,0,1,0
11.46153831,12,1,62,0,0,1,0
17.78846169,13,0,30,0,0,1,0
12.74038506,13,1,25,0,0,1,0
16.82692337,13,1,42,0,0,1,0
21.63461494,12,0,42,0,0,1,0
23.55769157,13,0,35,0,0,1,0
18.46153831,18,0,61,0,0,1,0
67.78845978,16,0,64,0,0,1,0
6.730769157,13,1,29,0,0,1,0
7.211538315,8,0,25,0,0,1,0
16.82692337,12,0,34,0,0,1,0
14.7435894,13,0,26,0,0,1,0
8.653845787,14,0,24,0,0,1,0
12.01923084,12,0,47,0,0,1,0
26.44230843,12,0,39,0,0,1,0
5.288461685,12,1,28,0,0,1,0
30.28846169,16,1,56,0,0,1,0
6.04395628,12,1,21,0,0,1,0
19.17788506,14,0,38,0,0,1,0
7.692307472,12,0,60,0,0,1,0
25,14,1,60,0,0,1,0
23.07692337,12,0,25,0,0,1,0
10.57692337,12,1,55,0,0,1,0
12.98076916,13,1,49,0,0,1,0
4.807692528,12,1,21,0,0,1,0
13.84615421,12,0,32,0,0,1,0
10.09615421,6,1,25,0,0,1,0
7.692307472,6,1,43,0,0,1,0
10,12,0,44,0,0,1,0
3.542510033,6,0,24,0,0,1,0
21.36752129,14,0,51,0,0,1,0
17.09401703,12,1,28,0,0,1,0
15.76923084,12,0,55,0,0,1,0
14.28571415,9,1,53,0,0,1,0
11.53846169,11,0,37,0,0,1,0
42.81567383,16,0,55,0,0,1,0
21.50809669,16,1,50,0,0,1,0
14.42307663,13,1,35,0,0,1,0
14.42307663,6,0,40,0,0,1,0
15.38461494,9,0,35,0,0,1,0
24.03846169,12,0,44,0,0,1,0
16.70040512,12,1,46,0,0,1,0
24.03846169,12,0,22,0,0,1,0
20.19230843,13,0,28,0,0,1,0
32.05128098,16,0,42,0,0,1,0
11.45833302,16,1,47,0,0,1,0
16.66666603,13,0,22,0,0,1,0
10.09615421,16,0,29,0,0,1,0
9.615385056,13,0,44,0,0,1,0
9.5,12,1,46,0,0,1,0
25,18,1,38,0,0,1,0
11.53846169,18,0,40,0,0,1,0
24.03846169,13,0,39,0,0,1,0
19.71153831,13,1,34,0,0,1,0
8.413461685,12,0,58,0,0,1,0
11.05769253,12,1,41,0,0,1,0
14.42307663,14,0,26,0,0,1,0
12.01923084,12,1,29,0,0,1,0
14.42307663,12,0,51,0,0,1,0
10.57692337,12,1,37,0,0,1,0
21.63461494,13,1,33,0,0,1,0
16.82692337,16,0,33,0,0,1,0
8.653845787,13,1,31,0,0,1,0
8.653845787,10,1,26,0,0,1,0
7.211538315,11,0,27,0,0,1,0
21.63461494,13,1,43,0,0,1,0
23.07692337,16,0,36,0,0,1,0
29.4871788,12,0,33,0,0,1,0
14.42307663,16,1,36,0,0,1,0
34.61538315,13,0,35,0,0,1,0
36.53845978,13,0,35,0,0,1,0
24.03846169,14,1,35,0,0,1,0
14.66346169,12,0,38,0,0,1,0
16.34615326,10,0,57,0,0,1,0
23.78542519,8,1,50,0,0,1,0
2.769230843,12,1,34,0,0,1,0
73.07691956,16,0,35,0,0,1,0
11.53846169,12,0,35,0,0,1,0
60.26807785,18,0,34,0,0,1,0
10.2564106,12,1,33,0,0,1,0
22.11538506,16,1,40,0,0,1,0
7.211538315,13,1,22,0,0,1,0
12.01923084,12,0,24,0,0,1,0
8.17307663,14,1,34,0,0,1,0
24.51922989,12,1,43,0,0,1,0
9.615385056,14,1,40,0,0,1,0
10,12,0,29,0,0,1,0
16.82692337,13,1,40,0,0,1,0
13.46153831,12,0,42,0,0,1,0
6.714903831,11,1,40,0,0,1,0
9.615385056,9,0,42,0,0,1,0
21.63461494,13,1,30,0,0,1,0
10.38461494,12,0,34,0,0,1,0
43.22115326,20,0,37,0,0,1,0
23.07692337,18,1,38,0,0,1,0
21.15384674,16,1,37,0,0,1,0
13.89423084,12,0,22,0,0,1,0
8.653845787,12,0,56,0,0,1,0
9.615385056,16,0,28,0,0,1,0
9.890110016,12,0,23,0,0,1,0
41.48351669,8,0,58,0,0,1,0
35.7142868,12,1,46,0,0,1,0
28.84615326,12,0,49,0,0,1,0
13.94230747,12,0,42,0,0,1,0
9.615385056,12,0,29,0,0,1,0
11.53846169,13,1,44,0,0,1,0
16.82692337,13,1,55,0,0,1,0
36.05769348,16,0,52,0,0,1,0
53.84615326,13,0,59,0,0,1,0
50,20,1,49,0,0,1,0
13.88461494,13,1,21,0,0,1,0
20.19230843,13,1,42,0,0,1,0
16.15384674,12,0,43,0,0,1,0
29.18955994,13,0,44,0,0,1,0
22.22222137,16,1,59,0,0,1,0
7.264957428,13,1,26,0,0,1,0
25.96153831,13,0,27,0,0,1,0
41.4979744,18,1,47,0,0,1,0
28.84615326,16,0,51,0,0,1,0
26.92307663,13,0,45,0,0,1,0
15.86538506,12,1,32,0,0,1,0
20.5128212,12,0,43,0,0,1,0
25,12,1,41,0,0,1,0
10.57692337,10,0,52,0,0,1,0
13.22115421,11,1,55,0,0,1,0
48.07692337,13,0,44,0,0,1,0
17.30769157,12,0,55,0,0,1,0
48.07692337,12,1,52,0,0,1,0
14.42307663,16,0,23,0,0,1,0
56.25,16,1,53,0,0,1,0
11.05769253,12,1,49,0,0,1,0
37.98077011,13,1,29,0,0,1,0
5.769230843,8,1,23,0,0,1,0
19.23173141,16,1,43,0,0,1,0
25.48077011,12,0,43,0,0,1,0
9.109312057,13,1,39,0,0,1,0
21.01076889,11,0,48,0,0,1,0
12.01923084,13,1,44,0,0,1,0
23.07692337,12,0,36,0,0,1,0
16.82692337,12,1,35,0,0,1,0
38.46154022,16,1,27,0,0,1,0
20.97902107,16,0,39,0,0,1,0
40.38461685,16,1,29,0,0,1,0
39.90384674,16,0,33,0,0,1,0
20.19230843,14,0,43,0,0,1,0
11.05769253,12,1,58,0,0,1,0
10.57692337,12,1,26,0,0,1,0
30.59440613,12,0,35,0,0,1,0
45.67307663,14,0,62,0,0,1,0
19.23077011,13,0,45,0,0,1,0
6.607692242,13,1,45,0,0,1,0
50,12,0,53,0,0,1,0
41.34615326,16,1,52,0,0,1,0
50.48077011,13,0,42,0,0,1,0
43.26922989,12,1,45,0,0,1,0
13.73626328,12,1,42,0,0,1,0
21.63461494,14,0,42,0,0,1,0
18.75,12,1,45,0,0,1,0
14.0625,11,0,30,0,0,1,0
19.23077011,8,1,32,0,0,1,0
31.25,16,1,50,0,0,1,0
40.06410217,16,0,61,0,0,1,0
62.5,16,0,33,0,0,1,0
25,14,0,64,0,0,1,0
19.23077011,18,1,57,0,0,1,0
27.88461494,18,1,59,0,0,1,0
13.46153831,16,1,29,0,0,1,0
34.61538315,12,0,60,0,0,1,0
26.44230843,9,0,47,0,0,1,0
19.42502022,14,1,61,0,0,1,0
25.96153831,14,0,37,0,0,1,0
18.21862411,12,1,37,0,0,1,0
43.26922989,12,0,44,0,0,1,0
55.28845978,18,1,43,0,0,1,0
48.07692337,18,0,50,0,0,1,0
43.26922989,18,1,36,0,0,1,0
38.46154022,14,1,49,0,0,1,0
96.15384674,16,0,51,0,0,1,0
6.346153736,14,1,46,0,0,1,0
48.07692337,18,0,47,0,0,1,0
18.49112511,13,0,25,0,0,1,0
7.692307472,12,1,23,0,0,1,0
9.615385056,13,1,21,0,0,1,0
20.19230843,13,1,51,0,0,1,0
19.71153831,12,1,60,0,0,1,0
23.38877296,18,0,55,0,0,1,0
27.47252655,16,1,51,0,0,1,0
52.88461685,16,0,46,0,0,1,0
45.67307663,16,1,53,0,0,1,0
17.30769157,13,0,40,0,0,1,0
24.51922989,14,0,54,0,0,1,0
7.591093063,18,1,50,0,0,1,0
12.17948723,20,0,59,0,0,1,0
88.94326782,20,1,53,0,0,1,0
21.15384674,12,0,58,0,0,1,0
18.46153831,18,1,57,0,0,1,0
64.90384674,12,0,41,0,0,1,0
20.19230843,16,1,51,0,0,1,0
30.76922989,14,1,55,0,0,1,0
25.48077011,12,1,52,0,0,1,0
12.98076916,12,1,49,0,0,1,0
24.03846169,12,0,43,0,0,1,0
19.23077011,12,1,57,0,0,1,0
31.25,12,0,63,0,0,1,0
8,9,1,52,0,0,1,0
28.84615326,12,0,41,0,0,1,0
30.28846169,13,1,38,0,0,1,0
45.67307663,20,0,38,0,0,1,0
26.22377586,16,0,44,0,0,1,0
30.44871712,16,0,39,0,0,1,0
48.07692337,16,1,42,0,0,1,0
12.94378662,12,0,63,0,0,1,0
19.23077011,12,1,45,0,0,1,0
24.27884674,16,1,30,0,0,1,0
48.07692337,18,0,42,0,0,1,0
35.16153717,12,0,34,0,0,1,0
24.03846169,16,1,58,0,0,1,0
32.21154022,13,0,58,0,0,1,0
12.01923084,13,0,54,0,0,1,0
19.23077011,16,1,43,0,0,1,0
15.38461494,12,1,44,0,0,1,0
21.63461494,13,0,25,0,0,1,0
18.91025734,14,0,52,0,0,1,0
36.05769348,16,1,27,0,0,1,0
10.39500999,14,1,29,0,0,1,0
20.85239029,18,1,27,0,0,1,0
16.94139099,13,0,27,0,0,1,0
20,12,0,28,0,0,1,0
35.04273605,16,1,46,0,0,1,0
28.84615326,13,0,50,0,0,1,0
4.437870026,12,1,22,0,0,1,0
26.92307663,12,0,42,0,0,1,0
33.65384674,12,1,56,0,0,1,0
7.590865612,12,0,22,0,0,1,0
11.05769253,12,1,32,0,0,1,0
18.49112511,12,1,24,0,0,1,0
9,12,1,23,0,0,1,0
42.5,16,0,54,0,0,1,0
19.23077011,12,1,27,0,0,1,0
15.86538506,13,0,23,0,0,1,0
16.64275169,18,0,58,0,0,1,0
27.88557625,13,0,50,0,0,1,0
11.05865383,13,1,49,0,0,1,0
28.84700775,16,1,52,0,0,1,0
20.19230843,13,0,37,0,0,1,0
19.23077011,13,1,54,0,0,1,0
14.42307663,16,0,56,0,0,1,0
8.17307663,14,1,56,0,0,1,0
23.07692337,13,0,61,0,0,1,0
31.25,16,0,59,0,0,1,0
11.05769253,13,0,25,0,0,1,0
31.25,12,0,61,0,0,1,0
85.47008514,18,0,49,0,0,1,0
16.02564049,14,1,45,0,0,1,0
6.274509907,18,0,50,0,0,1,0
34.61538315,12,0,32,0,0,1,0
3.846153736,12,0,43,0,0,1,0
19.23077011,10,0,56,0,0,1,0
13.84615421,14,0,40,0,0,1,0
21.63461494,16,0,48,0,0,1,0
20.19230843,13,1,42,0,0,1,0
20.67307663,13,1,50,0,0,1,0
13.73736286,12,1,60,0,0,1,0
21.63461494,14,0,36,0,0,1,0
21.63461494,18,0,44,0,0,1,0
9.615385056,13,0,23,0,0,1,0
28.84615326,16,1,50,0,0,1,0
14.42307663,16,1,27,0,0,1,0
24.51922989,13,1,63,0,0,1,0
21.15384674,19,1,31,0,0,1,0
25.88757324,14,0,62,0,0,1,0
33.65384674,13,1,54,0,0,1,0
10.57692337,12,0,27,0,0,1,0
23.07692337,12,1,27,0,0,1,0
14.42307663,12,1,41,0,0,1,0
7.128540516,12,0,62,0,0,1,0
45,19,0,32,0,0,1,0
22.21153831,16,1,30,0,0,1,0
13.70192337,13,1,45,0,0,1,0
6.944444656,12,1,25,0,0,1,0
23.07692337,12,1,43,0,0,1,0
22.35577011,18,1,36,0,0,1,0
23.07692337,18,1,60,0,0,1,0
44.23077011,18,0,25,0,0,1,0
33.65384674,13,0,59,0,0,1,0
52.44755173,14,0,59,0,0,1,0
20.19230843,12,0,57,0,0,1,0
24.03846169,12,0,46,0,0,1,0
17.21052551,12,0,51,0,0,1,0
23.07692337,16,1,51,0,0,1,0
44.07948685,9,0,46,0,0,1,0
27.88461494,12,0,42,0,0,1,0
15.38461494,14,0,44,0,0,1,0
32.21154022,16,1,42,0,0,1,0
17.30865479,16,1,31,0,0,1,0
31.25,18,1,47,0,0,1,0
19.23077011,9,0,37,0,0,1,0
7.211538315,18,1,37,0,0,1,0
28.02197838,16,0,52,0,0,1,0
33.65384674,16,1,53,0,0,1,0
32.21154022,14,1,51,0,0,1,0
22.59615326,13,0,52,0,0,1,0
21.63461494,16,0,60,0,0,1,0
35.09615326,16,0,40,0,0,1,0
24.03846169,16,1,62,0,0,1,0
32.96703339,16,1,44,0,0,1,0
34.61538315,12,0,43,0,0,1,0
27.88461494,12,1,62,0,0,1,0
25.64102554,18,0,48,0,0,1,0
34.23077011,16,1,27,0,0,1,0
12.98076916,14,0,30,0,0,1,0
13.46153831,16,1,22,0,0,1,0
9.615385056,16,1,22,0,0,1,0
76.92308044,19,0,54,0,0,1,0
20.67307663,12,0,49,0,0,1,0
42.30769348,13,1,40,0,0,1,0
17.30769157,18,0,52,0,0,1,0
15.38461494,13,1,50,0,0,1,0
40.68047333,18,0,48,0,0,1,0
16.82692337,12,0,62,0,0,1,0
22.09711456,18,1,60,0,0,1,0
6.009615421,14,1,25,0,0,1,0
36.05769348,16,1,36,0,0,1,0
34.72222137,16,1,31,0,0,1,0
37.39316177,16,1,36,0,0,1,0
14.90384579,13,0,39,0,0,1,0
