state,year,spircons,unrate,perinc,emppop,beertax,sobapt,mormon,mlda,dry,yngdrv,vmiles,breath,jaild,comserd,allmort,mrall,allnite,mralln,allsvn,a1517,mra1517,a1517n,mra1517n,a1820,a1820n,mra1820,mra1820n,a2124,mra2124,a2124n,mra2124n,aidall,mraidall,pop,pop1517,pop1820,pop2124,miles,unus,epopus,gspch
26,1988,1.620000005,7.599999905,15930.70215,60.24684143,0.440094322,0.705560029,0.200000003,21,0,0.175254002,8430.646484,1,0,0,1704,0.000184416,359,3.88528E-05,200,115,0.000261364,17,3.8636E-05,176,62,0.00039819,0.000140271,192,0.000320534,75,0.000125209,551.1300049,5.9646E-05,9239979,439999.375,442000.0625,599000.4375,77899,5.5,62.30000305,0.032574914
27,1982,2.130000114,7.800000191,13781.62305,65.08143616,0.346062034,0.100000001,0.200000003,19,0,0.199833006,7059.263672,1,0,0,571,0.000138156,138,3.33898E-05,83,36,0.000169014,14,6.5728E-05,65,26,0.000280402,0.000112161,96,0.000306709,39,0.000124601,164.6000061,3.9827E-05,4133009,213000.0938,231810.0938,313000.2813,29176,9.699999809,57.79999924,-0.020770092
27,1983,2.109999895,8.199999809,13840.59668,64.76499176,0.332568794,0.100000001,0.200000003,19,0,0.191820994,7494.074707,1,0,0,555,0.000133896,124,2.9916E-05,75,40,0.000197044,13,6.4039E-05,76,27,0.000334865,0.000118965,82,0.000265372,32,0.00010356,178.5650024,4.308E-05,4145008,203000.3438,226957.3125,309000.2188,31063,9.600000381,57.90000153,0.020334311
27,1984,2.059999943,6.300000191,14734.06641,67.18196106,0.3186813,0.100000001,0.200000003,19,0,0.178974003,7644.966309,1,0,0,582,0.000139803,108,2.5943E-05,61,48,0.000244898,10,5.102E-05,93,27,0.00041853,0.000121509,75,0.000246711,21,6.9079E-05,208.1560059,5.0001E-05,4163000.75,195999.9688,222206.1094,303999.4375,31826,7.5,59.50000381,0.085408062
27,1985,2.039999962,6,14983.05078,66.97629547,0.307203382,0.100000001,0.200000003,19,0,0.175171003,7795.873047,1,0,0,608,0.000145004,128,3.0527E-05,81,45,0.000233161,9,4.6632E-05,74,29,0.000340145,0.0001333,74,0.000251701,29,9.8639E-05,160.4859924,3.8275E-05,4192987.75,192999.6875,217554.3594,293999.625,32688,7.199999809,60.10000229,0.020359876
27,1986,1.779999971,5.300000191,15464.39648,66.76154327,0.299277604,0.100000001,0.200000003,19.67000008,0,0.164709002,8053.17627,1,0,0,571,0.000135533,121,2.8721E-05,74,50,0.000255102,7,3.5714E-05,89,34,0.00041784,0.000159624,63,0.000235075,25,9.3284E-05,162.8049927,3.8643E-05,4212996,196000.0313,213000,267999.5625,33928,7,60.70000076,0.035006464
27,1987,1.809999943,5.400000095,15910,66.88555145,0.316249996,0.100000001,0.200000003,21,0,0.153882995,8282.359375,1,0,0,530,0.000124823,113,2.6613E-05,60,58,0.000306878,11,5.8201E-05,55,13,0.00026699,6.3107E-05,63,0.000243243,25,9.6525E-05,141.75,3.3384E-05,4246012.5,189000.1875,206000.2188,259000.25,35167,6.199999809,61.5,0.036332615
27,1988,1.730000019,4,16048.12305,68.89848328,0.320981711,0.100000001,0.200000003,21,0,0.144433007,8462.254883,1,0,0,612,0.000142094,112,2.6004E-05,65,44,0.000243094,15,8.2873E-05,81,27,0.00042187,0.000140625,79,0.00029368,28,0.000104089,158.0769958,3.6702E-05,4307008,180999.9531,192002.2656,269000.2813,36447,5.5,62.30000305,0.039181598
28,1982,1.5,11,9553.699219,52.20507431,1.145942807,30.09000015,0.300000012,21,19.87529945,0.208188996,6679.400879,0,0,0,730,0.000284379,134,5.2201E-05,79,46,0.000319444,11,7.6389E-05,81,24,0.000536566,0.000158982,102,0.00053125,29,0.000151042,276,0.000107519,2566996.75,144000.2031,150960.0938,191999.9844,17146,9.699999809,57.79999924,-0.020420199
28,1983,1.470000029,12.60000038,9513.761719,50.87622833,1.101261497,30.03510094,0.300000012,21,20.03100014,0.207435995,6891.988281,1,0,0,715,0.00027681,116,4.4909E-05,71,50,0.000359712,11,7.9137E-05,76,14,0.000506801,9.33581E-05,95,0.000489691,22,0.000113402,125.0530014,4.8414E-05,2582999.25,139000.0938,149960.1719,193999.8906,17802,9.600000381,57.90000153,0.001388362
28,1984,1.419999957,10.80000019,9792.307617,52.06521606,1.055274725,29.98040009,0.300000012,21,20,0.199328005,7098.540039,1,0,0,679,0.000261355,102,3.9261E-05,65,40,0.000294118,6,4.4118E-05,82,27,0.000550458,0.000181248,76,0.000389744,14,7.1795E-05,434,0.000167052,2597999,135999.8281,148966.8906,194999.7969,18442,7.5,59.50000381,0.067245856
28,1985,1.360000014,10.30000019,9797.669922,54.20911407,1.076631427,29.92569923,0.300000012,21,19.8852005,0.193235993,7321.09668,1,0,0,662,0.000253349,102,3.9036E-05,68,37,0.000276119,6,4.4776E-05,72,17,0.000486552,0.00011488,101,0.000526042,20,0.000104167,379.894989,0.000145386,2612996.5,134000.1875,147980.1719,191999.875,19130,7.199999809,60.10000229,0.002429162
28,1986,1.269999981,11.69999981,9996.904297,54.57463837,1.065387011,29.87120056,0.300000012,21,18.63999939,0.185524002,7489.32373,1,0,0,771,0.000293826,132,5.0305E-05,79,55,0.000392857,6,4.2857E-05,85,25,0.000578231,0.000170068,91,0.00052907,24,0.000139535,464.9769897,0.000177202,2624002,140000.0469,147000,171999.9375,19652,7,60.70000076,0.006158277
28,1987,1.230000019,10.19999981,10303,55.08790588,0.960300028,29.81669998,0.300000012,21,17.26479912,0.175625995,7684.952148,1,0,0,756,0.000288,119,4.5333E-05,78,48,0.000345324,9,6.4748E-05,85,20,0.00059028,0.000138889,95,0.000568862,21,0.000125749,464.3999939,0.000176914,2625000,138999.9063,143999.4531,167000.0781,20173,6.199999809,61.5,0.013172772
28,1988,1.230000019,8.399999619,10698.74902,55.46129227,0.924254119,29.76239967,0.300000012,21,17.26479912,0.161036,8413.373047,1,0,0,722,0.000275573,106,4.0458E-05,63,45,0.000333333,7,5.1852E-05,72,11,0.00054962,8.3969E-05,84,0.000485549,22,0.000127168,450,0.000171756,2619995.5,135000.125,130999.5938,173000.0469,22043,5.5,62.30000305,0.048469964
29,1982,1.269999981,9.199999809,12968.97363,56.50999451,0.346612185,14.3842001,0.466610014,21,0,0.207460999,7082.758789,0,0,0,890,0.000180089,220,4.4516E-05,134,79,0.000322449,22,8.9796E-05,120,43,0.000443723,0.000159001,122,0.000341737,46,0.000128852,337.4580078,6.8284E-05,4942001,244999.9844,270439,356999.6875,35003,9.699999809,57.79999924,-0.020758947
29,1983,1.269999981,9.899999619,13186.92676,56.70601273,0.333097488,14.47710037,0.503970027,21,0,0.201180995,7363.07373,0,0,0,911,0.000183558,227,4.5738E-05,130,64,0.00027234,17,7.234E-05,102,44,0.000384264,0.000165761,112,0.000315493,47,0.000132394,351.8500061,7.0895E-05,4963009,235000.375,265442.4688,354999.9375,36543,9.600000381,57.90000153,0.04598777
29,1984,1.269999981,7.199999809,13727.47266,58.59957504,0.319187909,14.57069969,0.544319987,21,0,0.187239006,7705.445801,0,0,0,967,0.000193361,203,4.0592E-05,106,65,0.000286344,15,6.6079E-05,131,47,0.000502805,0.000180396,138,0.000392045,48,0.000136364,337.4349976,6.7473E-05,5001008.5,226999.6875,260538.2656,352000.4063,38535,7.5,59.50000381,0.071163028
29,1985,1.350000024,6.400000095,14033.89844,61.06405258,0.307691753,14.66489983,0.587890029,21,0,0.184187993,7811.482422,0,0,0,931,0.000185126,200,3.9769E-05,126,69,0.000308036,12,5.3571E-05,105,34,0.000410598,0.000132955,130,0.000377907,45,0.000130814,287.8909912,5.7246E-05,5029007,223999.7969,255724.6719,343999.9688,39284,7.199999809,60.10000229,0.025153233
29,1986,1.370000005,6.099999905,14368.4209,62.45421219,0.299753368,14.75969982,0.634959996,21,0,0.177047998,8161.916992,0,0,0,1129,0.000222946,237,4.6801E-05,138,97,0.000418103,24,0.000103448,138,57,0.000549801,0.000227092,153,0.000491961,52,0.000167203,351.6539917,6.9442E-05,5064006.5,232000.25,251000,311000.25,41332,7,60.70000076,0.027251193
29,1987,1.399999976,6.300000191,14648,62.73596954,0.290461004,14.85509968,0.685800016,21,0,0.163764,8500.705078,0,0,0,1044,0.000204586,209,4.0956E-05,126,94,0.000406926,16,6.9264E-05,98,23,0.0004,9.3878E-05,125,0.000411184,38,0.000125,324.7080078,6.3631E-05,5102988.5,231000.2344,245000,304000.1563,43379,6.199999809,61.5,0.034354776
29,1988,1.320000052,5.699999809,14871.99219,62.76623154,0.279558241,14.95110035,0.740700006,21,0,0.151574001,8864.046875,0,0,0,1103,0.00021455,237,4.61E-05,147,70,0.000313901,15,6.7265E-05,129,37,0.0005708,0.000163717,150,0.000479233,61,0.000194888,350.8670044,6.8249E-05,5140992.5,223000.25,225998.6094,313000.1563,45570,5.5,62.30000305,0.024679538
30,1982,1.919999957,8.600000381,12033.41309,61.22449112,0.346447468,1.180699944,3.299999952,19,0,0.221544996,8284.473633,0,1,0,254,0.000315528,50,6.2112E-05,32,26,0.000634146,8,0.000195122,38,12,0.000897854,0.000283533,51,0.00087931,9,0.000155172,95.54399872,0.000118689,804999.8125,41000.02344,42323.12109,58000.02344,6668.999512,9.699999809,57.79999924,-0.043173052
30,1983,1.860000014,8.800000191,11954.12891,60.40268707,0.332939208,1.223199964,3.299999952,19,0,0.225486994,8800.240234,0,1,0,286,0.00035049,77,9.4363E-05,54,15,0.000375,6,0.00015,31,11,0.000747588,0.000265273,49,0.000844828,12,0.000206897,112.6409988,0.00013804,816000.4375,40000,41466.69531,57999.96875,7181,9.600000381,57.90000153,-0.006337285
30,1984,1.75,7.400000095,11906.59375,62.22961426,0.319036245,1.267199993,3.299999952,19,0,0.223628998,8974.486328,0,1,0,238,0.000289186,44,5.3463E-05,24,20,0.000526316,2,5.2632E-05,41,12,0.001009166,0.000295366,24,0.000421053,6,0.000105263,91.90299988,0.000111669,822999.75,37999.98438,40627.59766,56999.94922,7386,7.5,59.50000381,-0.012710436
30,1985,1.669999957,7.699999809,11669.49121,62.02321625,0.319078386,1.312899947,3.299999952,19,0,0.208701,9167.078125,0,1,0,223,0.000269976,56,6.7797E-05,32,15,0.000405405,7,0.000189189,20,12,0.000502443,0.000301466,27,0.000482143,10,0.000178571,94.60299683,0.000114532,825999.3125,37000.03516,39805.48438,55999.98438,7572,7.199999809,60.10000229,-0.051061194
30,1986,1.539999962,8.100000381,12076.36719,62.33333206,0.322081536,1.360200047,3.299999952,19,0,0.187298998,9575.28125,0,1,0,222,0.000271726,30,3.672E-05,17,16,0.000421053,2,5.2632E-05,30,9,0.000769231,0.000230769,24,0.00048,2,4E-05,69.93599701,8.5601E-05,816999.5,37999.96484,39000,50000,7823,7,60.70000076,0.026526649
30,1987,1.460000038,7.400000095,12291,62.54180527,0.323799998,1.409199953,3.299999952,20.32999992,0,0.175665006,9980.223633,0,1,0,234,0.000289246,54,6.6749E-05,32,17,0.000472222,3,8.3333E-05,26,12,0.0007027,0.000324324,35,0.000729167,10,0.000208333,77.86499786,9.6248E-05,808999.9375,36000.01953,37000.14063,47999.97656,8074.000488,6.199999809,61.5,-0.062229767
30,1988,1.440000057,6.800000191,12383.06055,62.9194603,0.322910488,1.459900022,3.299999952,21,0,0.162919998,10109.32715,0,1,0,198,0.000245963,49,6.087E-05,35,20,0.000571429,2,5.7143E-05,13,3,0.00038235,8.8235E-05,20,0.000434783,7,0.000152174,73.125,9.0839E-05,804999.1875,34999.97656,34000.26172,45999.96094,8138,5.5,62.30000305,-0.004257434
31,1982,1.590000033,6.099999905,13192.12402,63.65979385,0.375894994,0.656599998,0.42640999,20,0.03774,0.220479995,7191.82666,1,0,0,261,0.000164151,46,2.8931E-05,25,14,0.000181818,4,5.1948E-05,34,9,0.000387585,0.000102596,31,0.0002605,9,7.563E-05,90.4489975,5.6886E-05,1589999.375,77000.07813,87722.625,119001.9141,11435,9.699999809,57.79999924,-0.039298266
31,1983,1.50999999,5.699999809,12919.72461,63.59761429,0.361238539,0.686800003,0.440259993,20,0.037590001,0.212073997,7226.797852,1,0,0,255,0.000159774,67,4.198E-05,29,17,0.00022973,6,8.1081E-05,38,19,0.000443279,0.00022164,42,0.00035897,16,0.000136752,70.90399933,4.4426E-05,1596004.25,73999.91406,85724.75,117001.4219,11534,9.600000381,57.90000153,-0.024469884
31,1984,1.450000048,4.400000095,13540.65918,64.5462265,0.346153855,0.718500018,0.454560012,20,0.037379999,0.192238003,26148.27148,1,0,0,285,0.00017757,44,2.7414E-05,23,28,0.000394366,6,8.4507E-05,27,11,0.000322302,0.000131308,37,0.00032174,9,7.8261E-05,63.36000061,3.9477E-05,1605000.875,71000.03125,83772.375,114999.6953,41968,7.5,59.50000381,0.078349754
31,1985,1.429999948,5.5,13735.16992,64.9616394,0.369438559,0.751600027,0.469319999,21,0.03692,0.194536999,7505.624512,1,0,0,237,0.000147572,48,2.9888E-05,30,18,0.00026087,6,8.6957E-05,28,10,0.000342029,0.000122153,28,0.00025225,14,0.000126126,60.51499939,3.7681E-05,1605995.625,68999.88281,81864.46094,111000.9922,12054,7.199999809,60.10000229,0.018442394
31,1986,1.289999962,5,13971.10449,65.47921753,0.464396268,0.786199987,0.484569997,21,0.037110001,0.188938007,7867.966309,1,0,0,290,0.000181477,68,4.2553E-05,40,23,0.000323944,4,5.6338E-05,40,15,0.0005,0.0001875,46,0.00045545,24,0.000237624,78.75,4.928E-05,1597998.75,70999.92969,80000,100999.0078,12573,7,60.70000076,0.007713418
31,1987,1.25999999,4.900000095,14300,65.31302643,0.466874987,0.82249999,0.50029999,21,0.0372,0.180938005,8212.685547,1,0,0,297,0.000186324,54,3.3877E-05,36,35,0.000492958,2,2.8169E-05,35,12,0.00045455,0.000155844,37,0.00038144,16,0.000164948,67.89199829,4.2592E-05,1593997.5,70999.96094,76999.22656,97000.83594,13091,6.199999809,61.5,-0.027711665
31,1988,1.24000001,3.599999905,14219.44141,66.358284,0.498075068,0.860400021,0.516560018,21,0.0372,0.162371993,8368.896484,1,0,0,261,0.000162921,55,3.4332E-05,35,22,0.000318841,4,5.7971E-05,33,11,0.00046479,0.00015493,23,0.00023232,10,0.00010101,90.51399994,5.6501E-05,1602003.375,68999.91406,70999.80469,99001.375,13407,5.5,62.30000305,0.031436056
32,1982,4.900000095,10.10000038,14914.08105,65.95744324,0.161097854,2.022900105,6.397019863,21,0,0.192366004,7304.108887,0,0,0,280,0.000318907,53,6.0364E-05,34,9,0.000214286,1,2.381E-05,39,16,0.000928571,0.000380952,50,0.00078125,12,0.0001875,96.34200287,0.000109729,877998.9375,41999.94531,42000,64000,6413,9.699999809,57.79999924,-0.029706942
32,1983,4.75,9.800000191,14863.53223,65.27571106,0.199971333,2.034499884,6.159440041,21,0,0.191312,7661.084961,1,1,1,253,0.000282051,41,4.5708E-05,25,12,0.000292683,1,2.439E-05,32,8,0.000761905,0.000190476,27,0.00042187,8,0.000125,57.91899872,6.457E-05,897000.875,40999.99219,42000,64000.75781,6872,9.600000381,57.90000153,0.037215538
32,1984,4.650000095,7.800000191,15214.28613,66.76300812,0.222527474,2.046099901,5.930699825,21,0,0.192364007,7995.649414,1,1,1,249,0.000271538,27,2.9444E-05,19,13,0.000333333,3,7.6923E-05,24,5,0.000571429,0.000119048,32,0.00049231,7,0.000107692,59.23099899,6.4592E-05,916998.6875,39000.03906,42000,64999.69922,7332,7.5,59.50000381,0.052199695
32,1985,4.400000095,8,15564.61816,66.01941681,0.214512706,2.057800055,5.710440159,21,0,0.165754005,8083.321777,1,1,1,259,0.000276709,44,4.7009E-05,24,11,0.000282051,3,7.6923E-05,20,8,0.00047619,0.000190476,38,0.00058462,8,0.000123077,67.32800293,7.1932E-05,936001.3125,39000.03906,42000,64999.48828,7566,7.199999809,60.10000229,0.056431044
32,1986,4.119999886,6,15976.26465,67.84260559,0.208978325,2.069600105,5.498370171,21,0,0.160077006,8253.347656,1,1,1,233,0.000240951,45,4.6536E-05,28,12,0.000292683,2,4.878E-05,30,9,0.000714286,0.000214286,32,0.00051613,13,0.000209677,69.90799713,7.2294E-05,967001.5625,40999.99219,42000,61999.88281,7981,7,60.70000076,0.056190029
32,1987,4.010000229,6.300000191,16412,68.23529816,0.202500001,2.081399918,5.294169903,21,0,0.155419007,8337.644531,1,1,1,262,0.000260179,45,4.4687E-05,26,13,0.000309524,3,7.1429E-05,22,5,0.00051163,0.000116279,30,0.00048387,10,0.00016129,68.77100372,6.8293E-05,1006999.063,41999.97266,42999.82813,62000.12109,8396,6.199999809,61.5,0.071357094
32,1988,3.890000105,5.199999809,16853.70508,69.25,0.194898948,2.093300104,5.097559929,21,0,0.136147007,8528.455078,1,1,1,286,0.000271347,46,4.3643E-05,32,8,0.000195122,1,2.439E-05,24,7,0.00058537,0.000170732,42,0.00063636,9,0.000136364,75.35099792,7.1491E-05,1054001,40999.98828,40999.71094,66000.375,8989,5.5,62.30000305,0.104920045
33,1982,4.570000172,7.400000095,13834.12891,63.09859085,0.483293563,0.100000001,0.300000012,20,0.108329996,0.194977999,7353.357422,0,0,0,173,0.000182489,34,3.5865E-05,28,16,0.000340426,5,0.000106383,26,6,0.00047771,0.000110241,30,0.00042254,14,0.000197183,79.72499847,8.4099E-05,948002.3125,46999.9375,54426.32422,70999.19531,6971,9.699999809,57.79999924,0.0239287
33,1983,4.599999905,5.400000095,14662.84375,65.60332489,0.56766057,0.100000001,0.300000012,20,0.104280002,0.190770999,7488.015625,1,0,0,191,0.000199166,35,3.6496E-05,29,21,0.000446809,6,0.00012766,35,7,0.000641388,0.000128278,26,0.0003662,9,0.000126761,63.04899979,6.5744E-05,958999.0625,46999.94922,54569.18359,70999.45313,7181,9.600000381,57.90000153,0.087780289
33,1984,4.579999924,4.300000191,15451.64844,67.61517334,0.741758227,0.100000001,0.300000012,20,0.172490001,0.182961002,7458.077148,1,0,0,192,0.000196319,23,2.3517E-05,12,11,0.00023913,1,2.1739E-05,24,3,0.000438657,5.48322E-05,36,0.00050704,6,8.4507E-05,70.51899719,7.2105E-05,978000.0625,46000.08594,54712.41016,71000.3125,7294,7.5,59.50000381,0.082900003
33,1985,4.360000134,3.900000095,16280.7207,68.29589844,0.715042412,0.100000001,0.300000012,20,0.160319999,0.177788004,7553.115723,1,0,0,191,0.000191383,24,2.4048E-05,18,12,0.00026087,4,8.6957E-05,21,3,0.00038282,5.46886E-05,36,0.00050704,4,5.6338E-05,72.59999847,7.2745E-05,997998.75,45999.92188,54856.01953,71000.3125,7538,7.199999809,60.10000229,0.076900043
33,1986,4.050000191,2.799999952,17132.0957,69.96148682,0.696594417,0.100000001,0.300000012,20.5,0.155790001,0.172650993,8133.394531,1,0,0,172,0.000167478,27,2.629E-05,18,16,0.000326531,3,6.1224E-05,26,9,0.000472727,0.000163636,17,0.00025758,3,4.5455E-05,48.03699875,4.6774E-05,1027000.5,48999.94141,55000,65998.91406,8353,7,60.70000076,0.087744385
33,1987,3.900000095,2.5,17906,71.26865387,0.675000012,0.100000001,0.300000012,21,0.151370004,0.167907,8672.647461,1,0,0,179,0.000169347,25,2.3652E-05,18,23,0.000469388,2,4.0816E-05,16,5,0.00029091,9.0909E-05,28,0.00042424,7,0.000106061,53.20000076,5.0331E-05,1057001.375,48999.97266,54999.83203,66000.38281,9167,6.199999809,61.5,0.142360851
33,1988,3.789999962,2.400000095,18704.52344,70.83839417,0.64966315,0.100000001,0.300000012,21,0.151370004,0.156749994,8762.188477,1,0,0,166,0.000152995,22,2.0276E-05,11,13,0.000270833,0,0,28,4,0.00054902,7.8431E-05,28,0.00038889,7,9.7222E-05,43.7159996,4.0292E-05,1085002.875,48000.05859,50999.96094,71999.78906,9507,5.5,62.30000305,0.049800348
34,1982,2.24000001,9,16665.87109,57.8578949,0.08949881,0.100000001,0.100000001,19,2.81746006,0.175159007,6971.983398,0,0,0,1061,0.000142799,263,3.5397E-05,157,73,0.000180247,16,3.9506E-05,143,55,0.000384024,0.000147701,147,0.00030061,71,0.000145194,270.6749878,3.643E-05,7430023.5,404999.7813,372372.8125,489005.6875,51802,9.699999809,57.79999924,0.009563359
34,1983,2.24000001,7.800000191,17275.22852,58.57414627,0.086009175,0.100000001,0.100000001,21,2.799949884,0.168256,6992.091797,0,0,0,932,0.000124799,210,2.812E-05,127,59,0.000150127,16,4.0712E-05,109,44,0.000294185,0.000118753,138,0.00027992,59,0.000119675,232,3.1066E-05,7468008.5,393000.5938,370515.75,492998,52217,9.600000381,57.90000153,0.065949649
34,1984,2.180000067,6.199999809,18065.93359,61.51868057,0.082417585,0.100000001,0.100000001,21,2.784849882,0.160739005,6959.141113,0,0,0,922,0.000122655,152,2.0221E-05,88,64,0.000167539,12,3.1414E-05,98,26,0.000265822,7.05242E-05,121,0.000242,33,6.6E-05,211.628006,2.8153E-05,7517019.5,382000.625,368667.9688,500000,52312,7.5,59.50000381,0.066884726
34,1985,2.150000095,5.699999809,18662.07617,61.697052,0.079449154,0.100000001,0.100000001,21,2.768280029,0.149364993,7023.037109,0,0,0,964,0.00012748,171,2.2613E-05,109,54,0.000144385,9,2.4064E-05,103,34,0.000280784,9.26861E-05,119,0.00023705,37,7.3705E-05,203.4629974,2.6906E-05,7561970.5,374000.0625,366829.4063,502003.7813,53108,7.199999809,60.10000229,0.040984001
34,1986,2.059999943,5,19421.05273,62.40752792,0.077399381,0.100000001,0.100000001,21,2.819669962,0.142315,7224.901855,0,0,0,1039,0.000136262,182,2.3869E-05,107,76,0.000209945,9,2.4862E-05,95,28,0.000260274,7.67123E-05,128,0.00027409,39,8.3512E-05,205.0630035,2.6893E-05,7625017,361999.5625,364999.9688,466999.875,55090,7,60.70000076,0.059521995
34,1987,2.00999999,4,20313,63.41219711,0.075000003,0.100000001,0.100000001,21,2.802400112,0.129431993,7438.867188,0,0,0,1023,0.000133342,171,2.2289E-05,117,65,0.000185714,14,4E-05,98,22,0.00027606,6.1972E-05,123,0.00027033,32,7.033E-05,204.2440033,2.6622E-05,7672001.5,350000.5313,354995.3125,454999.4375,57071,6.199999809,61.5,0.093902789
34,1988,1.840000033,3.799999952,21168.43164,63.39522552,0.072184794,0.100000001,0.100000001,21,2.802400112,0.116540998,7598.87207,0,0,0,1051,0.000136122,200,2.5903E-05,135,67,0.00020303,11,3.3333E-05,112,29,0.00032653,8.4548E-05,137,0.00028721,55,0.000115304,206.9669952,2.6806E-05,7721014.5,330000.5,343000.6563,477002.9063,58671,5.5,62.30000305,0.063385107
35,1982,1.580000043,9.199999809,11347.25488,55.88843155,0.241646782,9.812800407,2.222860098,21,1.192199945,0.208908007,8662.289063,0,0,0,577,0.000421784,117,8.55263E-05,60,37,0.000486842,11,0.000144737,66,20,0.000855626,0.000259281,91,0.000892157,19,0.000186275,163.9499969,0.000119848,1367998.75,76000.01563,77136.49219,101999.9844,11850.00098,9.699999809,57.79999924,-0.028186789
35,1983,1.659999967,10.10000038,11288.99121,55.14112854,0.348337173,9.672300339,2.234380007,21,1.381299973,0.208832994,8329.537109,0,0,0,531,0.000378745,83,5.92011E-05,44,28,0.000378378,4,5.4054E-05,59,10,0.000767722,0.000130122,66,0.000634615,16,0.000153846,137.3099976,9.7937E-05,1401998.75,74000.07813,76850.78125,104000.0625,11678.00098,9.600000381,57.90000153,0.003580951
35,1984,1.379999995,7.5,11539.56055,57.46785355,0.445054948,9.533800125,2.245959997,21,1.209300041,0.208642006,8718.083984,0,0,0,497,0.000348527,96,6.73212E-05,45,18,0.00025,4,5.5556E-05,45,12,0.000587727,0.000156727,85,0.000809524,19,0.000180952,121.7399979,8.5373E-05,1426001.375,72000,76566.14063,104999.9766,12432,7.5,59.50000381,0.038668107
35,1985,1.409999967,8.800000191,11861.22852,57.10116577,0.429025412,9.397299767,2.257600069,21,1.086899996,0.201912999,9151.045898,0,0,0,535,0.000368966,115,7.93103E-05,58,40,0.00056338,14,0.000197183,63,19,0.000825877,0.000249074,79,0.000759615,25,0.000240385,132.2899933,9.1232E-05,1449998.125,71000.03125,76282.54688,104000.0547,13268.99902,7.199999809,60.10000229,0.015956884
35,1986,1.309999943,9.199999809,11825.59375,58.33333206,0.41795665,9.262700081,2.269299984,21,1.081799984,0.222498,9596.344727,0,0,0,499,0.00033739,88,5.94997E-05,48,32,0.000444444,10,0.000138889,59,17,0.000776316,0.000223684,69,0.00071875,23,0.000239583,123,8.3164E-05,1479000.625,72000.07031,76000,96000,14193,7,60.70000076,-0.037382346
35,1987,1.24000001,8.899999619,11898,57.96831131,0.405000001,9.130000114,2.28105998,21,1.066699982,0.220807001,10077.34277,0,0,0,568,0.000378667,97,6.46667E-05,55,33,0.000458333,5,6.9444E-05,53,10,0.00071622,0.000135135,78,0.000829787,20,0.000212766,160.3500061,0.000106899,1499998.625,72000.05469,73999.60938,94000.02344,15116,6.199999809,61.5,-0.05415453
35,1988,1.25,7.800000191,12019.24902,58.57933807,0.389797896,8.999300003,2.292880058,21,1.066699982,0.220724002,10141.35352,0,0,0,487,0.000323159,92,6.10484E-05,51,31,0.000442857,18,0.000257143,45,14,0.00064286,0.0002,57,0.000606383,12,0.00012766,161.4700012,0.000107147,1506998,70000.02344,69999.6875,93999.99219,15282.99902,5.5,62.30000305,0.013597019
36,1982,2.160000086,8.600000381,15158.71094,54.31520844,0.119331747,0.100000001,0.100000001,19,0.208399996,0.167704999,4576.345703,1,0,0,2162,0.000122932,477,2.71223E-05,272,129,0.000141292,29,3.1763E-05,288,131,0.00031216,0.000141989,298,0.000244463,108,8.8597E-05,546.8599854,3.1095E-05,17586958,913002.875,922604.5625,1218998.375,80484,9.699999809,57.79999924,0.002074624
36,1983,2.059999943,8.600000381,15573.39453,54.35151291,0.132855505,0.100000001,0.100000001,19,0.201000005,0.163121,4737.51123,1,0,0,2077,0.000117444,436,2.46537E-05,260,121,0.000136569,23,2.5959E-05,269,96,0.000295453,0.000105441,248,0.000202449,87,7.102E-05,495.6900024,2.8029E-05,17685024,885999.0625,910465.9375,1224999.875,83783,9.600000381,57.90000153,0.062783286
36,1984,2.049999952,7.199999809,16335.16504,55.05172729,0.135999992,0.100000001,0.100000001,19,0.177399993,0.161691993,4917.594238,1,0,0,2060,0.000116082,360,2.02863E-05,214,108,0.000125874,18,2.0979E-05,241,80,0.000268229,8.90386E-05,246,0.00020098,75,6.1275E-05,443.9100037,2.5015E-05,17746076,858000.875,898487,1224002.375,87268,7.5,59.50000381,0.056392707
36,1985,1.940000057,6.5,16708.68555,56.7492485,0.131101698,0.100000001,0.100000001,19.15999985,0.183799997,0.155274004,5090.125488,1,0,0,2006,0.000112804,376,2.11438E-05,211,126,0.000150358,29,3.4606E-05,202,75,0.00022782,8.45866E-05,263,0.000216639,91,7.4959E-05,424.4200134,2.3867E-05,17783058,838000,886665.75,1214001.125,90518,7.199999809,60.10000229,0.039264251
36,1986,1.820000052,6.300000191,17326.10938,57.38864136,0.127719298,0.100000001,0.100000001,21,0.179800004,0.155270994,5296.994629,1,0,0,2122,0.000119247,381,2.14105E-05,236,146,0.000176329,24,2.8986E-05,232,73,0.000265143,8.34286E-05,257,0.000231949,85,7.6715E-05,430.1799927,2.4174E-05,17794996,827997.625,875000,1108002.125,94260,7,60.70000076,0.051496558
36,1987,1.779999971,4.900000095,18005,58.67354202,0.12376,0.100000001,0.100000001,21,0.179499999,0.151975006,5498.025879,1,0,0,2333,0.000130884,397,2.22721E-05,236,157,0.000197236,34,4.2714E-05,235,61,0.0002768,7.1849E-05,304,0.000283054,97,9.0317E-05,479.8299866,2.6919E-05,17824944,796000.6875,848988.375,1074000,98002,6.199999809,61.5,0.028429827
